timestamp,instrument_id,instrument_type,process_variable,setpoint,measurement_error,signal_noise,drift_rate,ambient_temperature,humidity,vibration_level,power_supply_voltage,calibration_age_days,maintenance_overdue_days,operating_pressure,operating_temperature,process_load_percent,response_time_ms,error_code,fault_status
2025-04-04 20:53:20,LT409,Level Transmitter,81.5006,80.7003,0.8003,0.0764,0.1229,34.27,58.82,0.0909,24.42,204,43,17.123,220.54,47.9,2016.83,170,Warning
2025-01-24 01:51:01,FM339,Flow Meter,429.5216,432.2335,-2.7119,0.1639,0.082,28.75,68.27,0.0801,23.537,98,0,5.476,160.29,39.45,675.41,0,Normal
2025-01-26 12:30:00,PT121,Pressure Transmitter,41.4243,41.661,-0.2367,0.1157,0.0465,31.09,75.9,0.05,24.765,140,22,19.057,130.27,46.69,381.78,0,Normal
2025-03-27 10:49:43,LT421,Level Transmitter,75.5934,77.7135,-2.1201,0.313,0.0969,33.99,67.4,0.552,24.618,169,1,21.23,61.29,100.0,1665.12,170,Warning
2025-04-14 15:39:26,FM320,Flow Meter,306.4365,308.2288,-1.7923,0.267,0.0689,32.53,57.52,1.2581,23.832,154,51,33.882,113.37,95.55,403.53,157,Warning
2025-01-06 08:13:01,LT414,Level Transmitter,50.7588,51.8895,-1.1307,0.2538,0.0071,29.5,69.81,0.6405,24.338,22,0,18.886,75.18,74.35,604.52,0,Normal
2025-03-27 00:19:21,TT217,Temperature Transmitter,146.5318,147.8116,-1.2797,0.126,0.1022,35.45,52.69,0.2067,23.439,137,0,25.293,151.33,79.31,387.43,0,Normal
2025-04-30 17:09:00,PT125,Pressure Transmitter,33.5597,33.7475,-0.1878,0.3898,0.1273,32.06,52.61,0.8776,23.232,211,176,43.551,193.86,69.96,905.0,213,Faulty
2025-04-27 01:55:27,PT147,Pressure Transmitter,45.4882,46.9155,-1.4273,0.413,0.1076,32.96,51.62,1.1577,24.422,216,172,23.799,83.61,96.32,627.51,217,Faulty
2025-03-06 16:30:49,TT218,Temperature Transmitter,288.451,289.1816,-0.7306,0.1442,0.0997,32.87,80.34,0.1414,23.897,121,0,23.195,256.98,50.87,1271.78,0,Normal
2025-02-20 23:56:54,FM333,Flow Meter,462.7426,465.6272,-2.8846,0.1913,0.0361,29.08,70.0,0.5969,23.829,62,79,46.882,101.33,59.36,858.96,150,Warning
2025-02-28 15:23:40,TT226,Temperature Transmitter,282.4918,282.9104,-0.4186,0.3878,0.101,33.66,62.96,0.7748,24.425,170,0,35.962,178.55,96.74,1419.37,137,Warning
2025-03-15 10:00:16,FM330,Flow Meter,518.9661,519.0913,-0.1252,0.348,0.1194,34.73,63.42,0.6633,23.299,174,0,27.316,161.04,80.42,907.02,0,Normal
2025-01-26 02:59:45,LT412,Level Transmitter,45.7806,45.7293,0.0513,0.1498,0.0151,28.98,83.74,0.0773,23.403,75,0,33.754,148.85,43.79,863.64,0,Normal
2025-03-07 05:23:41,LT424,Level Transmitter,54.5181,54.6401,-0.122,0.2319,0.0661,30.55,58.44,0.2689,24.292,150,0,35.852,164.73,62.77,880.32,0,Normal
2025-04-25 02:49:41,TT246,Temperature Transmitter,127.8149,129.0308,-1.2159,0.3172,0.152,36.32,43.33,0.6156,24.12,180,29,15.122,109.9,84.75,1520.14,141,Warning
2025-03-13 20:41:18,LT425,Level Transmitter,75.9178,75.8203,0.0974,0.2307,0.0647,31.58,72.77,0.6113,24.19,188,32,41.433,210.15,79.84,1884.68,0,Normal
2025-03-28 11:19:25,LT420,Level Transmitter,65.1577,65.3575,-0.1998,0.1822,0.0582,33.38,59.28,0.3999,23.811,106,29,25.304,109.4,81.38,1470.43,0,Normal
2025-02-07 12:51:06,LT407,Level Transmitter,22.3223,23.9441,-1.6218,0.1883,0.0163,30.26,74.91,0.3064,23.651,39,24,24.046,164.27,60.45,1250.15,0,Normal
2025-05-03 22:11:52,TT209,Temperature Transmitter,156.5415,155.8473,0.6941,0.0912,0.1218,33.54,54.16,0.2694,23.105,175,108,24.89,188.38,49.96,741.61,130,Warning
2025-01-21 03:02:11,LT410,Level Transmitter,32.4398,32.1324,0.3074,0.2941,0.0563,27.15,69.12,0.6584,23.994,102,0,40.653,46.87,81.19,1819.14,0,Normal
2025-04-30 07:04:41,PT114,Pressure Transmitter,20.0053,19.6035,0.4018,0.2777,0.058,30.8,51.94,0.5865,22.308,147,90,22.542,118.35,66.35,684.35,117,Warning
2025-02-28 07:47:57,PT140,Pressure Transmitter,40.4392,41.3959,-0.9566,0.2844,0.0851,31.39,62.83,0.8996,24.488,148,111,48.624,116.86,76.36,756.79,110,Warning
2025-02-03 21:11:38,TT236,Temperature Transmitter,309.5012,309.6345,-0.1333,0.1922,0.0938,30.45,73.8,0.1899,23.994,119,0,53.494,236.39,72.23,405.81,0,Normal
2025-04-05 00:04:08,PT135,Pressure Transmitter,14.4468,13.8891,0.5577,0.0667,0.0951,35.65,66.8,0.05,23.783,170,0,43.918,83.93,36.05,414.08,0,Normal
2025-02-25 21:14:00,FM338,Flow Meter,349.9898,345.9772,4.0126,0.2187,0.102,30.86,78.72,0.2849,24.317,130,1,30.94,56.69,42.17,929.96,161,Warning
2025-02-12 14:43:00,TT213,Temperature Transmitter,130.1272,129.8328,0.2944,0.1271,0.0166,29.68,77.22,0.2571,23.916,51,0,30.592,70.2,60.12,1098.07,0,Normal
2025-03-17 13:24:06,TT223,Temperature Transmitter,311.2555,309.7161,1.5394,0.2729,0.0665,34.23,75.1,0.3735,23.457,96,23,19.755,237.28,66.26,1178.77,0,Normal
2025-01-18 05:28:18,PT124,Pressure Transmitter,60.2159,59.9606,0.2553,0.2578,0.027,29.33,81.09,0.4536,23.594,70,0,23.764,56.55,69.86,505.85,0,Normal
2025-03-25 22:46:09,PT113,Pressure Transmitter,58.2098,59.2117,-1.0019,0.2454,0.0491,35.05,58.98,0.2602,23.945,101,0,49.475,190.99,58.01,216.53,0,Normal
2025-05-05 20:56:32,TT236,Temperature Transmitter,308.8591,309.3912,-0.5321,0.3059,0.112,33.26,58.92,0.3574,23.748,210,0,48.53,241.84,58.72,1274.04,0,Normal
2025-02-16 12:36:15,TT201,Temperature Transmitter,180.4576,179.816,0.6416,0.1523,0.0508,33.37,58.55,0.5127,24.058,112,8,18.032,270.57,72.0,541.34,0,Normal
2025-04-11 03:47:27,FM319,Flow Meter,225.788,222.4098,3.3782,0.3634,0.1054,32.92,57.28,0.9954,23.334,160,0,26.606,183.28,100.0,1112.29,257,Faulty
2025-03-05 18:35:41,FM318,Flow Meter,422.7027,422.0792,0.6235,0.1347,0.0627,35.6,68.81,0.6058,24.103,107,0,15.608,194.26,55.98,437.93,0,Normal
2025-02-21 07:34:47,FM336,Flow Meter,440.0975,439.6385,0.459,0.2132,0.0922,33.38,68.6,0.5568,24.112,170,40,9.195,227.75,59.6,866.98,0,Normal
2025-04-25 17:34:09,FM302,Flow Meter,574.9547,574.597,0.3578,0.3727,0.1153,33.78,50.2,0.9157,23.918,187,73,49.218,253.53,72.25,1256.7,153,Warning
2025-05-15 19:52:53,FM331,Flow Meter,200.7034,200.5135,0.1899,0.2595,0.1049,31.47,48.39,0.4394,23.838,197,129,28.475,130.35,40.28,832.34,150,Warning
2025-02-03 06:12:09,FM317,Flow Meter,164.8923,167.0186,-2.1262,0.3639,0.0487,31.03,84.95,0.6951,24.059,135,0,43.941,77.17,65.24,837.94,0,Normal
2025-04-25 19:56:09,PT110,Pressure Transmitter,17.1836,15.82,1.3637,0.3539,0.0517,34.61,55.28,1.0059,23.657,163,76,25.016,231.13,97.46,554.22,210,Faulty
2025-01-30 05:33:18,PT113,Pressure Transmitter,58.6689,59.5566,-0.8877,0.3995,0.0256,30.78,80.21,0.601,24.054,47,0,52.297,192.94,73.11,498.48,0,Normal
2025-04-23 12:07:46,PT117,Pressure Transmitter,54.74,54.1673,0.5726,0.287,0.1315,35.59,51.51,0.3834,24.081,126,71,5.0,172.3,51.34,422.8,0,Normal
2025-05-05 06:46:25,TT229,Temperature Transmitter,67.3737,67.7298,-0.356,0.251,0.0653,33.77,39.45,0.3978,23.715,151,77,25.789,42.0,54.39,1538.15,0,Normal
2025-04-25 03:31:24,FM314,Flow Meter,297.8298,301.3816,-3.5518,0.3175,0.1348,33.33,52.82,0.667,24.191,177,91,23.293,251.14,68.19,1355.19,250,Faulty
2025-04-20 08:28:36,FM337,Flow Meter,176.4043,174.969,1.4354,0.229,0.1371,33.18,66.85,0.4649,23.409,219,32,20.992,73.25,48.95,314.31,150,Warning
2025-03-05 17:49:17,PT150,Pressure Transmitter,40.4959,40.3882,0.1077,0.1906,0.1235,34.46,62.19,0.1504,24.601,177,0,8.297,161.89,54.35,230.33,0,Normal
2025-03-19 12:02:44,TT229,Temperature Transmitter,69.4332,68.634,0.7991,0.1989,0.0643,35.94,56.07,0.3366,23.871,104,30,30.586,46.1,65.76,1422.61,0,Normal
2025-01-16 04:26:53,LT415,Level Transmitter,37.0832,37.4303,-0.3471,0.3055,0.0344,29.54,72.92,0.7832,24.283,86,0,28.28,172.51,83.15,590.25,0,Normal
2025-03-10 06:57:11,TT248,Temperature Transmitter,138.6301,140.2365,-1.6064,0.1786,0.0614,30.86,68.88,0.388,24.294,116,24,46.738,203.89,67.19,462.94,0,Normal
2025-01-26 03:33:54,LT428,Level Transmitter,67.8356,67.6858,0.1498,0.1352,0.0743,29.57,80.69,0.05,24.037,130,63,16.422,175.13,30.0,2216.4,0,Normal
2025-02-26 11:56:02,FM322,Flow Meter,590.7066,590.8063,-0.0997,0.3446,0.0622,31.19,74.9,0.7772,22.183,92,61,14.46,75.13,76.04,772.19,161,Warning
2025-02-16 18:44:05,TT212,Temperature Transmitter,206.1862,210.0101,-3.8239,0.2736,0.0659,33.4,67.96,0.6315,24.024,85,0,25.993,124.22,85.3,1028.15,141,Warning
2025-01-14 14:02:54,FM327,Flow Meter,162.5666,162.5564,0.0102,0.2037,0.0229,27.12,82.81,0.3536,23.473,53,0,25.63,222.87,61.15,685.98,0,Normal
2025-01-28 18:58:27,LT410,Level Transmitter,32.5793,31.8544,0.7249,0.2014,0.0559,30.01,63.88,0.3999,23.906,109,0,36.048,42.43,59.15,1511.66,0,Normal
2025-04-23 09:25:04,PT110,Pressure Transmitter,15.0329,15.3544,-0.3215,0.3177,0.0756,32.82,40.97,0.8283,23.864,161,74,18.312,221.0,75.33,797.66,0,Normal
2025-01-03 06:05:36,PT142,Pressure Transmitter,51.9888,52.8067,-0.818,0.2702,0.0217,26.88,74.03,0.911,23.738,58,39,18.502,244.26,94.69,515.98,0,Normal
2025-02-26 14:50:52,TT238,Temperature Transmitter,308.2293,309.9768,-1.7475,0.2757,0.0531,33.57,75.3,0.6446,24.077,57,0,38.395,242.62,82.15,593.79,0,Normal
2025-04-25 07:38:07,TT213,Temperature Transmitter,128.5757,130.2022,-1.6265,0.2237,0.0478,33.8,53.95,0.4398,24.652,123,0,34.78,78.48,70.51,1403.83,0,Normal
2025-03-16 18:55:05,FM333,Flow Meter,463.9735,463.9499,0.0236,0.2899,0.0536,34.09,69.43,0.7797,22.201,86,103,49.859,86.29,66.77,858.05,257,Faulty
2025-01-01 22:18:05,TT219,Temperature Transmitter,77.3379,79.3885,-2.0505,0.1815,0.0269,26.33,73.67,0.2082,23.736,56,0,13.21,178.3,71.71,826.78,0,Normal
2025-01-01 21:44:31,TT238,Temperature Transmitter,310.6373,310.3386,0.2988,0.2534,0.0077,27.32,69.18,0.4231,24.252,1,0,34.338,236.07,68.7,493.94,0,Normal
2025-03-21 13:20:15,FM311,Flow Meter,527.5241,528.05,-0.5258,0.2355,0.1197,33.63,57.52,0.4772,21.815,180,82,38.246,65.7,53.82,871.47,253,Faulty
2025-02-03 08:44:49,PT138,Pressure Transmitter,35.112,35.2133,-0.1013,0.2478,0.0576,29.86,68.47,0.9178,24.274,113,4,19.538,141.8,87.83,508.43,0,Normal
2025-03-25 06:38:28,FM306,Flow Meter,265.8605,265.2069,0.6535,0.1037,0.0893,33.36,55.13,0.131,24.104,172,7,45.971,69.64,41.34,256.11,0,Normal
2025-03-15 21:01:56,PT101,Pressure Transmitter,21.9958,21.9308,0.065,0.1887,0.0475,33.74,71.5,0.4542,24.193,110,90,50.704,247.27,62.57,462.57,0,Normal
2025-03-20 11:38:58,TT225,Temperature Transmitter,181.4311,182.3457,-0.9146,0.057,0.1061,34.25,63.01,0.0559,23.815,186,37,26.604,261.56,59.65,906.03,0,Normal
2025-01-09 00:36:10,PT145,Pressure Transmitter,35.7282,36.3359,-0.6077,0.1678,0.0194,27.94,75.65,0.4244,23.739,27,0,20.222,172.43,77.06,655.38,0,Normal
2025-03-07 11:42:13,LT417,Level Transmitter,16.9665,17.3404,-0.3739,0.1593,0.037,33.46,68.37,0.2473,24.097,65,10,9.919,167.91,57.24,1949.57,0,Normal
2025-05-03 13:20:59,TT207,Temperature Transmitter,68.7659,69.1443,-0.3784,0.2352,0.0413,30.85,41.3,0.2343,23.929,138,86,38.589,145.65,44.44,1490.13,0,Normal
2025-02-20 14:45:16,LT409,Level Transmitter,79.5704,80.4687,-0.8983,0.1359,0.0718,30.04,66.0,0.216,24.122,161,0,20.921,216.96,49.38,1950.52,0,Normal
2025-02-10 05:00:03,FM339,Flow Meter,431.7473,432.2418,-0.4944,0.1488,0.0533,33.07,75.13,0.2094,24.083,115,0,5.0,165.19,46.46,419.49,0,Normal
2025-03-14 01:17:57,PT143,Pressure Transmitter,14.8603,14.5529,0.3074,0.2897,0.045,32.63,74.72,0.771,23.569,91,129,20.488,115.22,82.18,528.73,112,Warning
2025-04-16 12:30:56,PT124,Pressure Transmitter,60.4593,59.9407,0.5186,0.2022,0.1206,33.9,52.86,0.6057,23.435,158,4,23.462,49.04,76.61,465.34,0,Normal
2025-02-03 08:01:57,FM318,Flow Meter,426.9978,423.7713,3.2265,0.1072,0.0497,29.1,68.45,0.3432,23.926,77,0,14.508,192.54,56.08,987.13,0,Normal
2025-05-05 20:34:32,TT236,Temperature Transmitter,305.8809,308.925,-3.044,0.2492,0.1538,35.91,59.16,0.05,23.667,210,0,48.186,231.49,44.25,686.58,141,Warning
2025-02-21 10:48:28,FM334,Flow Meter,433.1569,431.6277,1.5292,0.2185,0.0389,34.0,73.08,0.3308,24.134,53,15,40.129,73.32,46.55,1049.91,0,Normal
2025-05-01 00:15:03,FM304,Flow Meter,104.4368,105.2878,-0.8509,0.3376,0.1151,34.07,52.36,0.5372,23.888,206,15,12.645,139.92,81.62,353.12,0,Normal
2025-02-03 15:18:40,PT131,Pressure Transmitter,11.9668,12.2679,-0.3011,0.2122,0.0681,29.92,71.34,0.591,24.449,117,47,29.363,96.2,72.99,370.85,0,Normal
2025-04-28 02:52:46,PT101,Pressure Transmitter,21.3631,22.4426,-1.0795,0.3352,0.0775,35.4,49.63,0.737,24.07,154,134,52.475,253.23,80.96,346.55,112,Warning
2025-02-05 16:02:26,PT136,Pressure Transmitter,36.1313,35.3808,0.7505,0.2317,0.0382,31.21,72.91,0.3623,23.55,75,0,46.168,54.15,63.22,682.49,0,Normal
2025-03-24 03:16:47,LT413,Level Transmitter,38.8682,39.2891,-0.4209,0.1422,0.08,34.91,60.38,0.1511,24.119,118,51,48.483,243.89,65.82,1707.09,0,Normal
2025-03-22 13:55:45,FM323,Flow Meter,551.5956,552.2664,-0.6708,0.2066,0.117,36.08,62.68,0.325,24.523,150,0,11.804,75.45,62.3,275.08,0,Normal
2025-04-09 09:09:58,PT118,Pressure Transmitter,25.3262,25.0112,0.315,0.3038,0.1188,32.86,52.98,0.6364,23.594,158,94,28.687,207.18,61.85,402.45,110,Warning
2025-02-19 06:30:50,LT409,Level Transmitter,80.1891,80.6865,-0.4974,0.1714,0.1163,31.91,68.93,0.585,23.96,160,0,28.329,230.16,76.32,888.32,0,Normal
2025-02-09 18:12:56,FM338,Flow Meter,344.0402,346.0751,-2.0349,0.11,0.0947,30.03,67.71,0.3138,24.118,114,0,34.493,52.41,48.37,846.91,0,Normal
2025-04-24 09:30:15,TT208,Temperature Transmitter,226.8478,227.013,-0.1652,0.1796,0.1138,34.9,48.9,0.4174,24.781,173,0,12.985,260.26,78.5,1287.28,0,Normal
2025-01-01 23:45:34,LT403,Level Transmitter,27.5357,26.6963,0.8394,0.2308,0.0285,26.83,71.79,0.493,24.307,40,59,27.576,207.15,60.61,708.22,0,Normal
2025-01-12 22:14:38,LT425,Level Transmitter,75.3032,75.1757,0.1275,0.1767,0.0501,29.04,67.42,0.05,22.985,128,0,29.639,184.83,38.31,565.27,0,Normal
2025-01-15 14:39:54,PT143,Pressure Transmitter,14.5722,14.3193,0.2529,0.2844,0.0251,27.23,69.77,0.6334,24.166,33,71,16.432,96.47,67.1,342.21,0,Normal
2025-03-21 19:47:23,PT110,Pressure Transmitter,14.8272,14.9029,-0.0756,0.2045,0.0333,32.91,73.32,0.1507,23.079,128,41,12.61,205.23,46.36,617.41,0,Normal
2025-05-03 16:39:20,FM327,Flow Meter,167.4563,164.9281,2.5282,0.1862,0.1001,31.35,48.36,0.6197,23.997,162,33,23.473,232.33,63.98,442.32,150,Warning
2025-04-06 17:55:43,LT410,Level Transmitter,31.9019,31.5384,0.3635,0.1869,0.1069,33.59,71.79,0.1476,23.962,177,64,30.869,23.61,39.2,615.78,0,Normal
2025-04-05 20:55:41,FM329,Flow Meter,362.3145,361.5324,0.7822,0.2423,0.0932,34.33,53.29,0.6917,24.623,153,73,5.0,42.66,49.6,474.27,161,Warning
2025-03-01 10:46:29,LT418,Level Transmitter,34.2141,35.0725,-0.8584,0.3138,0.0689,31.75,80.82,0.5857,24.498,108,0,23.64,79.85,86.25,1580.81,0,Normal
2025-04-01 22:45:26,FM304,Flow Meter,100.3554,101.9546,-1.5992,0.2889,0.1348,33.21,68.86,0.4404,24.036,176,0,6.873,125.99,60.01,645.96,0,Normal
2025-05-11 17:05:56,TT250,Temperature Transmitter,337.7422,338.8548,-1.1126,0.3681,0.1479,31.67,33.0,0.7102,23.667,225,75,42.857,163.81,82.55,540.26,237,Faulty
2025-04-10 20:25:47,TT239,Temperature Transmitter,131.4185,132.2258,-0.8073,0.3451,0.0644,32.47,54.79,0.723,23.895,109,73,14.981,171.15,83.13,1038.76,0,Normal
2025-02-03 19:08:14,PT107,Pressure Transmitter,31.6053,31.7252,-0.1199,0.3027,0.0447,31.09,77.08,0.8245,24.429,132,86,15.714,122.58,77.22,449.54,0,Normal
2025-04-26 09:30:08,TT245,Temperature Transmitter,147.2908,146.754,0.5369,0.2927,0.1271,33.2,62.13,1.0899,23.89,191,56,62.599,75.44,100.0,1300.55,130,Warning
2025-03-30 23:10:55,TT228,Temperature Transmitter,124.6913,125.3437,-0.6524,0.183,0.1105,34.59,63.22,0.724,24.748,163,41,14.065,161.45,83.3,747.65,0,Normal
2025-01-21 16:47:21,TT232,Temperature Transmitter,106.3741,109.4018,-3.0277,0.2793,0.0234,31.56,80.03,0.4216,24.348,43,0,55.062,47.36,72.08,573.8,0,Normal
2025-04-10 12:34:49,TT205,Temperature Transmitter,343.0646,342.0859,0.9787,0.1848,0.1154,37.19,64.04,0.3252,23.804,217,18,17.982,161.72,69.4,781.41,0,Normal
2025-04-09 22:21:04,FM330,Flow Meter,522.0985,521.0123,1.0862,0.3697,0.0961,34.02,58.12,0.557,21.161,199,24,26.317,165.15,79.59,840.96,253,Faulty
2025-04-28 22:39:36,PT105,Pressure Transmitter,44.3193,44.3119,0.0074,0.2953,0.0941,32.53,39.63,0.9671,23.486,118,126,24.893,207.43,83.35,751.79,121,Warning
2025-03-19 04:26:30,TT250,Temperature Transmitter,340.0189,339.7667,0.2522,0.1822,0.1247,34.58,68.19,0.3915,24.049,172,22,45.107,160.72,78.98,528.09,0,Normal
2025-01-11 13:10:41,TT201,Temperature Transmitter,176.3159,178.6533,-2.3374,0.1493,0.0399,28.91,69.89,0.1205,23.894,76,0,14.362,250.91,58.16,1097.98,0,Normal
2025-04-24 13:42:48,TT249,Temperature Transmitter,105.233,107.8445,-2.6114,0.3204,0.1297,30.38,55.66,0.7789,24.104,193,5,31.387,207.5,88.25,920.18,237,Faulty
2025-04-02 09:45:29,TT250,Temperature Transmitter,341.6018,339.718,1.8838,0.2207,0.1009,35.9,51.36,0.4908,24.136,186,36,42.877,160.55,69.84,532.22,133,Warning
2025-03-29 20:16:47,TT218,Temperature Transmitter,288.2265,289.6643,-1.4378,0.1942,0.1094,36.25,65.14,0.4731,23.711,144,0,31.987,271.49,79.34,1247.44,0,Normal
2025-01-26 18:43:35,TT236,Temperature Transmitter,310.4676,308.7238,1.7438,0.1793,0.0753,31.21,71.96,0.05,24.339,111,0,46.354,226.11,40.5,1415.32,0,Normal
2025-01-07 16:59:40,TT207,Temperature Transmitter,70.4316,69.3308,1.1008,0.349,0.0234,28.87,79.08,0.4725,24.399,22,0,47.38,159.11,74.54,1482.93,0,Normal
2025-02-22 20:26:17,TT238,Temperature Transmitter,307.9924,309.1825,-1.1901,0.1417,0.0414,32.55,78.25,0.05,24.468,53,0,27.982,223.64,42.82,1371.36,0,Normal
2025-04-04 12:51:17,PT116,Pressure Transmitter,52.5628,52.9204,-0.3576,0.1963,0.1136,34.42,60.01,0.346,24.196,173,118,22.634,65.54,41.45,779.64,112,Warning
2025-02-03 06:29:04,FM311,Flow Meter,526.7831,527.1152,-0.3321,0.3241,0.1129,31.15,85.6,0.7553,23.251,134,36,45.752,78.32,79.62,709.22,0,Normal
2025-05-17 21:23:52,PT104,Pressure Transmitter,47.0296,48.136,-1.1064,0.1488,0.1423,34.03,36.35,0.0955,25.049,244,108,40.586,186.48,38.65,258.11,112,Warning
2025-03-25 13:57:21,LT417,Level Transmitter,17.3207,17.1015,0.2192,0.1424,0.0504,31.92,58.52,0.3446,24.071,83,28,8.266,162.06,47.38,1131.96,0,Normal
2025-01-22 01:15:51,LT430,Level Transmitter,73.2678,73.7123,-0.4445,0.1146,0.0324,29.18,66.55,0.0838,24.571,139,0,24.865,153.91,61.78,1268.42,0,Normal
2025-02-14 06:30:43,LT407,Level Transmitter,24.7498,25.0092,-0.2594,0.3574,0.0244,30.81,66.88,0.8128,24.543,46,31,34.852,180.56,88.75,1987.49,0,Normal
2025-01-18 06:13:30,LT418,Level Transmitter,31.853,35.4541,-3.6011,0.3101,0.0565,24.73,68.21,0.6763,24.065,66,0,22.285,99.2,94.92,1470.47,181,Warning
2025-01-27 23:15:58,TT207,Temperature Transmitter,70.3089,69.6172,0.6917,0.2051,0.0116,29.69,65.49,0.05,23.998,42,0,40.406,150.7,50.67,1216.3,0,Normal
2025-05-07 06:12:15,LT407,Level Transmitter,23.3917,24.319,-0.9273,0.3696,0.0586,33.32,46.29,0.781,23.782,128,113,31.101,174.82,72.43,1761.33,273,Faulty
2025-03-06 01:45:22,TT220,Temperature Transmitter,338.7181,340.7703,-2.0521,0.1092,0.1034,33.35,67.04,0.05,24.409,174,51,17.398,135.61,40.72,1310.85,0,Normal
2025-03-04 21:21:02,LT403,Level Transmitter,26.2502,26.2234,0.0268,0.2381,0.0829,30.61,67.22,0.3712,24.828,102,121,25.164,212.4,53.83,1922.3,177,Warning
2025-04-14 16:07:32,TT206,Temperature Transmitter,249.7722,250.1214,-0.3492,0.2677,0.1102,32.02,60.19,0.4984,26.142,181,20,22.468,261.49,84.46,1175.72,130,Warning
2025-05-09 16:25:32,TT203,Temperature Transmitter,126.6765,125.6981,0.9783,0.2324,0.1197,33.22,49.32,0.7408,24.393,228,0,20.061,194.13,93.42,1226.44,0,Normal
2025-04-16 15:09:10,LT430,Level Transmitter,74.6616,73.9705,0.691,0.2872,0.0925,35.2,48.7,0.6291,24.188,223,65,30.62,161.21,72.27,2053.42,170,Warning
2025-04-21 11:34:11,TT212,Temperature Transmitter,207.5269,209.0206,-1.4936,0.1411,0.0998,36.3,57.95,0.1698,24.087,149,0,18.554,118.65,66.61,766.03,0,Normal
2025-01-17 19:14:12,PT133,Pressure Transmitter,38.3782,38.7343,-0.356,0.283,0.0639,31.21,75.48,0.6966,23.987,62,0,54.524,187.88,95.25,354.04,0,Normal
2025-05-02 14:52:35,FM326,Flow Meter,293.0618,295.6493,-2.5876,0.1836,0.124,32.37,54.79,0.1262,24.102,167,92,29.605,133.3,43.22,510.87,153,Warning
2025-03-24 03:21:18,LT418,Level Transmitter,34.3878,34.716,-0.3282,0.1234,0.0694,31.54,61.17,0.05,23.75,131,0,15.229,68.01,52.53,652.47,0,Normal
2025-05-08 19:20:32,TT228,Temperature Transmitter,126.0475,124.9379,1.1096,0.1813,0.1532,32.45,61.39,0.3066,25.087,202,80,11.73,150.61,60.84,1335.93,230,Faulty
2025-02-24 02:22:22,TT218,Temperature Transmitter,289.2548,287.97,1.2847,0.1122,0.0812,34.0,56.28,0.05,23.772,111,0,22.763,244.39,46.0,818.57,0,Normal
2025-01-19 05:44:30,PT133,Pressure Transmitter,38.5913,38.7728,-0.1816,0.3455,0.0387,31.44,80.77,0.6804,24.111,64,0,53.068,185.13,93.25,301.61,0,Normal
2025-03-02 00:20:08,PT111,Pressure Transmitter,10.5472,10.932,-0.3848,0.5084,0.0761,31.89,70.36,1.0199,24.081,104,96,44.95,125.3,90.97,487.58,110,Warning
2025-03-04 17:57:17,LT418,Level Transmitter,34.1762,34.9864,-0.8102,0.2291,0.0913,34.36,67.94,0.2875,24.158,111,0,16.867,76.36,64.29,995.19,0,Normal
2025-01-18 00:35:51,FM325,Flow Meter,571.6581,570.1927,1.4654,0.2474,0.0653,28.66,71.1,0.6069,23.94,119,0,16.885,97.34,81.2,852.56,0,Normal
2025-03-26 21:37:58,TT242,Temperature Transmitter,292.9864,292.2538,0.7326,0.2126,0.0775,34.63,60.08,0.5686,23.682,184,75,30.726,138.41,68.13,770.83,0,Normal
2025-01-27 01:25:45,TT242,Temperature Transmitter,291.8432,292.1017,-0.2585,0.1512,0.0952,30.54,81.69,0.05,23.983,126,17,22.115,128.62,36.52,808.84,0,Normal
2025-01-28 10:28:47,TT248,Temperature Transmitter,141.5703,140.8718,0.6985,0.2146,0.0365,28.78,86.78,0.05,23.169,75,0,42.64,192.81,51.59,594.7,0,Normal
2025-03-03 03:46:03,LT415,Level Transmitter,38.0998,36.8687,1.2311,0.2683,0.0437,33.95,76.42,0.4301,23.905,132,0,21.132,156.65,58.69,1729.47,0,Normal
2025-01-30 15:10:02,PT120,Pressure Transmitter,37.1165,37.3046,-0.1882,0.4286,0.067,28.27,70.97,1.0118,23.936,89,82,58.047,233.28,79.5,292.12,0,Normal
2025-02-13 08:03:54,PT127,Pressure Transmitter,56.5587,55.9431,0.6156,0.2974,0.0384,31.88,75.71,0.5935,23.625,80,0,44.484,248.71,76.96,636.34,0,Normal
2025-01-05 07:34:41,PT121,Pressure Transmitter,43.3775,42.3958,0.9817,0.2202,0.0529,26.64,77.45,0.5997,24.083,119,1,29.339,148.97,83.5,405.37,0,Normal
2025-05-05 19:57:01,TT220,Temperature Transmitter,341.6221,341.0933,0.5288,0.1732,0.0989,31.63,50.67,0.3035,23.11,234,111,18.517,151.4,49.75,1313.43,133,Warning
2025-04-12 04:21:49,PT145,Pressure Transmitter,36.7913,36.6024,0.1888,0.1649,0.0765,32.66,64.33,0.7879,23.962,120,64,24.576,179.4,92.2,539.43,0,Normal
2025-02-07 07:15:36,PT107,Pressure Transmitter,32.2239,31.4197,0.8042,0.2472,0.054,32.45,70.94,0.4395,24.151,136,90,7.195,99.77,52.16,659.06,0,Normal
2025-01-03 00:51:52,PT116,Pressure Transmitter,54.2973,54.0258,0.2714,0.2277,0.0454,26.0,69.9,0.5448,23.893,82,27,34.011,96.51,89.0,433.87,0,Normal
2025-03-23 19:06:48,PT121,Pressure Transmitter,40.9643,41.9351,-0.9708,0.1335,0.1265,32.41,58.96,0.2249,24.146,196,78,20.248,127.18,54.73,300.7,0,Normal
